"reviewerID","asin","reviewerName","helpful__001","helpful__002","reviewText","overall","summary","unixReviewTime","reviewTime"
"A3IWSCI3KCL041","1400532655","Kat","18","18","First off, for those of you buying this product expecting the e-ink experience, you are wrong.  This isn't an e-ink screen, if that is what you are looking for, go with (a) the original nook, (b) the kindle, or (c) any of the other e-ink dedicated e-readers on the market.This iteration of the nook is marketed towards certain select categories of readers:-The Magazine reader-Students with text books that have graphics-Childrens' books with lots of pictures-Comic book readersIf you notice, these are categories of readers that benefit from the ability of the reader to handle color graphics, which is something e-ink can't yet do!PRICEFor the price, you are getting an android tablet with limited functionality, though, with some technical knowledge, it is possible to unlock this device to be able to fully take advantage of the android market (though it may void your warranty, so do it at your own risk).  Similarly sized android tablets go for prices starting at double the price of the nook color, but they come with full functionality.  Another device this has been compared to is the iPad- which runs at about twice the price as well for the very base model.  On the price point, you are definitely getting a decent deal, though, you are sacrificing some of the functionality for the the reduced cost.Also note, you are not getting 3G access or any other cellular service to access the market- unlike the original nook, that came with the free mobile access to be able to make purchases from the nook market on the go.  The likely reason for the lack of mobile access is due to the fact that this device runs a lot faster and features a full web browser- this increases the speed and easy of the user to access web content- which would be undesirable to any phone service that hosts access because it would reduce the service that their paying customers get.  Instead of mobile data service, users have the option of accessing the BN market and the full internet through wireless.  With today's cell phone technology, many phones are able to be set up as wireless hotspots that users can use to get access on the go- when they are away from their home network.  Overall, this isn't a big deal to me, but I am sure some original nook users depend on that free mobile service to get access to the BN market, so this would be a draw back for you for sure.WEIGHTHonestly, this device does run a little on the heavy side, however, I do believe that it is slightly lighter than it's predecessor.  Still, for the e-reader market, it is heavy.  For the tablet market, it is a little more reasonable.  The weight is a sacrifice, but as long as you aren't trying to read while laying on your back, you should be ok.USER FRIENDLINESS AND EXTRA FEATURESI find this device to be quite simple almost immediately.  Every function that I have looked for has been where I expect it to be and everything has worked smoothly for me.  The page controls while you read work great, and I love that they now give you the option to tap to turn the page rather than having to swipe like you did with the last version of the nook.The full web is pretty easy to use once you get used to typing on a touch screen keyboard (which is always annoying).This device also integrates with your facebook, twitter, and google accounts.  This is great for the avid readers that want to be plugged into their social media.Another feature that is nice to have on the reader is Pandora- it is a nice added bonus to have internet radio available on the reader.One thing I wish this device had was access to android market, but I guess you can't have everything.OVERALLI like this tablet.  I think it was a good buy and I would buy another one if this one broke.  For the price, you are getting an underpowered tablet, but it still has access to the full internet- which you can use multiple windows in.  It is primarily a reader, which makes me wish it were as easy on the eyes as e-ink, but for the market it is being geared towards, you can't really complain about that!","4.0","Excellent value for what it is- a reader with an LCD","1298246400","02 21, 2011"
"A2LHZKX1R0HW2M","1400532655","KhalilaVerWest","0","0","It came early which is nice, it didnt come with a box which was already described in the details. but It was nice, came as described and worked fine.","4.0","Not to bad","1393286400","02 25, 2014"
"A248QWX79TFHAT","1400532655","Kiel DaMassa","3","3","I didnt buy my Nook Color to read. I bought it because I wasn't thrilled at paying $500 for an iPad. As long as you have a micro SD card and can follow a few simple instructions, you can turn this into a fully-functional Android tablet. Best of all, you can run Android entirely from the SD card (I recommend 16 or 32gb) and if you need to put this back into ""Nook mode"" (for instance, for warranty repair), simply remove the SD card and it will be as if you never did anything out of the ordinary. With the CPU overclocked to 1.1 ghz, I can play Angry Birds, listen to music, and download a file all at the same time, and that's the heaviest usage scenario I can really envision for one of these.","5.0","Good Cheap Android Tablet","1334188800","04 12, 2012"
"A1B6M00USHUR6O","1400532655","kits from VA ""gadgetGeek""","2","2","Well, for the price, it's easily the best Android tablet out there if you don't care about not having 3G, GPS, and camera. Took less than 5 minutes to root it once I did all the reading on nookdevsdotcom wiki. Installed Launcher Pro, Google Maps, few widgets, Angry Birds, and Opera browser.The device has great style and build quality and battery seems to last pretty good in my 10 hours of play time with it. Screen is gorgeous. I think if they skipped hard metal and went for carbon metal or good plastic it probably would have shed few ounces in weight and would have felt lighter to hold for long time. That is no deal breaker though as the 7"" size is perfect to hold for long time unlike other tablets that are way too big to hold with single hand for reading.Tried couple of kids books for my daughter and the color screen makes the content look rich and attractive. Will soon be trying out periodicals and photography books. But my main intention of owning it is for tablet and I would recommend it. I read instructions on how to make NookColor connect to Adhoc WiFi Hotspot. Once I get that working, I can Tether the NookColor with my rooted Xperia X10 to browse while I have no WiFi networks around.I wish I have some cons to mention but that would be silly at it's price point. It's a real steal at it's $249 price.","5.0","Best android tablet?","1293235200","12 25, 2010"
"A1WKUY7T0EM0GM","1400532655","Krystal James ""genie""","4","4","High Points:-Very Responsive Touch Screen-Touch screen is easy on the eyes even though it's back lit-Page Turning (very fast, instant, and seamless - no flashing or delay - my favorite feature)-Very organized menu-Decent sound quality-Physical home screen button (very useful)-Free eBook Fridays curtesy of Barnes & Noble-eLend technology from your local library (if they offer this service, mine does, it's a very nice feature to have, only reason why I chose a Nook over a Kindle)-The kids books are fun to read on this-The internet browsing experience is quite nice. Web pages load quickly-The interface and device are both very beautiful-Great accessories available for item-Great Size - fits easily in my hand-Back Lit display is very very nice to have - no need for a flashlight - can read in the dark)-Very easy to book mark pages-Playing games on this are a lot more fun than playing games on the original Nook (thanks to the touchscreen)-Barnes & Noble eBook store is quite nice and easy to browse-The on-screen keyboard is also niceLower Points:-BATTERY LIFE (if I used the internet at all, I'm lucky if it lasts through the day on a full charge - with the internet off, it still only last about 3 days if you use it everyday - the standby battery life (with the device in sleep mode-not off) is pretty good though.-No physical page turning button - sometimes I advance or flip backwards by accident-Weight (not a deal breaker, you get used to it, but it could be a lot lighter)Conclusion:I love love Love my NookColor. I take it with me everywhere I go. There's no 3g option that I'm aware of, but I only browse the internet with I'm at home anyway. The battery doesn't last long enough for you be connected to the internet too often anyway. There is no cool page turning animation like on an ipad, it just changes instantly to the next page, which is still a great feature on this item. It's not so great as a tablet though. The internet browser is great, but there is no flash support (not for the ipad either though) and there are few apps. That is not important to me as I'm using this as an eReader and occasionally play the included games on it when I'm bored (sodoku, crossword, chess). I like that you can play music and listen to it in the background. When connected to the internet, the Pandora Radio app is nice to have in the background, though I've found it rather difficult to turn off when I'm done with it.I highly recommend this to anyone who wants an eReader and doesn't care if they have to charge it back up every few days.","5.0","NookColor - Great eReader, Not So Great Tablet","1303603200","04 24, 2011"
"A2TEAQ7XD3B11B","1400532655","LadyHawke9973 ""LadyHawke""","5","5","Technology changes and grows with each passing second, so sometime in the future, something else will eventually dethrone the NookColor (just 'tis the way of things...I was a Blackberry fangirl, and converted to Android when it finally stepped up to the plate...but Blackberry was 'the best' for me until Droid).Anyway...with that said as justification for my 'current' qualifier in the title....for me in the current available items on the market, it's NookColor all they way, baybee.The screen is fantastic, both indoors and out, and it's readability is profound.  I don't like it's failure to be as responsive whilst plugged in and charging, but when not plugged in, I've yet to have a problem with it.I love how it's divided into different options, and that it supports PDF as well as the ePUB format.  There are books galore out there in this manner.  I also love that I can share this particular unit with my 7 year old daughter who is just starting chapter books, but still has a love for picture books.  We have several Tomie DePaola books on there already for her!As an Android fan, I'd of course love to see it connect to the Android Market...but I didn't buy this to be a bigger version of my Android. I bought it to be an eReader.  With the add'l memory space avaialble, and the fact that the battery CAN be replaced, just those two features alone for me raise the Nook or NookColor head and shoulders above the Kindle.That said...while I had a slight preference for the Nook itself over the Kindle, I'm even more thrilled I waited until the NookColor came out.  I'm looking forward to a long future snuggled up with my new best friend. ;)","5.0","NookColor is the (current) total package!","1294444800","01 8, 2011"
"A2VDIU6H955TJK","1400532655","L. Fields ""SBG""","2","4","I got a Nook Color for my anniversary, and returned it within the 2-week trial period.  It worked fine; it just was rather pointless.  I have a Kindle, but I wanted something more functional that I could read in the dark (I LOVE my Kindle - the Nook was in addition to, not as a replacement).  To make the Nook into a true tablet, you have to hack it.  We did that, and it was ok, but still not able to access the entire Android market and some apps just didn't work right.  I did a factory reset and returned it, then ordered an actual Android tablet (which I have not yet received, so I can't compare them yet).  There wasn't anything wrong with the Nook, really.  It was just a lot of money for what is basically a glorified e-reader.","3.0","There's not much point in buying this","1308614400","06 21, 2011"
"A19CV4KEXXAA1N","1400532655","LiLEri","5","5","I got mine from B&N; and I'm very happy with it! My color ebooks look so great on it. The only problem I have is with playing youtube videos. I'm using the link B&N; put on my bookmarks.Other than that though, its awesome. It works really well & haven't had any trouble with any ebooks....however some image scanned pdf books need to be flicked up/down instead of sideways like regular books.UPDATE:After playing with it a little longer, I got things going better. My youtube videos all work fine and I love it even more now.I have actually purchased a few different ereaders before this since I was trying to find one I liked (such as Sony Touch, kindle and a few others which are all newest models) and my NookColor is my absolute favorite!A few problems that I hope may be fixed with future updates is when I visit certain pages (ex: google.com) & tap a text box to type something in, my keyboard will dissappear & I have to tap text box a few times to get it to reappear.The other thing is my sound seems very low when turned up all the way.In any case, I still LOVE it. The color is AMAZING & I can use this for hours! No eye strain trouble here & it is able to read EVERY ebook I load onto it. I haven't had to buy any B&N; books yet because I already owned so many","5.0","Love My NookColor!!!","1291075200","11 30, 2010"
"A3VI7503NDDODN","1400532655","Lisa M. Scolaro ""Sympathetic Mom""","4","4","REVIEW....Part 2:Loved my Nook Color before the new software updates and app additions...but now!!  WOW!! I own a Motorola Xoom Tablet and have only had it for about a month.  If these updates had come a month earlier I may never have purchased the Xoom, but with that said, and now that I have both, their are differences that I'm glad to own both.Nook Color for the value:emailgamesadobe flash (you tube and much more)musicreading (books and magazines with brilliant color) prefer the Nook for reading bookssurfing the internetsize (easy to hold)and for women it fits in my handbagVersus...Motorola Xoom:emailgamesadobe flash (you tube and much more)sharper picture when viewing movies/videosmusicreading (from kindle and nook downloads to the Xoom with their apps)surfing the internetsize (being larger for a better viewing experience) it won't fit in my handbag (but that's mine)quality is amazingmuch more....There are many many things similar to the Nook versus Xoom or Ipad but the value of the Nook Color over the others isthe best and for your average user who just wants to surf the net, view videos, read your email, listen to music andplay (at the moment limited games) and to read books (size for holding to read is perfect) the Nook Color is the BEST valueand it won't disappoint.1st review:Received my NookColor for Christmas and waited until now to write my review.  I wanted to make sure what I write will help others.  Take this device for what it is....a e-reader and not a tablet.  I love it for reading ebooks and emagazines.  A perfect size for books and just a little too small for magazines but if you have patience you can make any page larger just by pinching your fingers open.The color of photos are amazing and beautiful.  I can view just about any website, but not videos from flash.  Again this is not a tablet. But I can view many Youtube videos.  I have downloaded my own photos and they look great.I cannot open my emails from my carrier (comcast), not sure why. The website...but not the individual emails from my contacts.The touchscreen is pretty sensitive and sometimes I end up having to do things twice.I gave my review four stars only...because of my email restrictions and the sensitivity of the touchscreen.Overall I do love the size and the many things you can do with the NookColor.FYI...I typed this review on my NookColor...","5.0","GENIUS!!....for only $249.00","1298851200","02 28, 2011"
"A22RY8N8CNDF3A","1400532655","Loyd E. Eskildson ""Pragmatist""","1","3","You can get this for about $40 less at B&N directly (plus tax), or at that same lower price, without tax, at their site.","2.0","Guess What -","1309046400","06 26, 2011"
"A1D3X5TOQV6FQ7","1400532655","marofromcuse","0","0","I bought this item for my wife for Christmas. I didn't know what to expect since this wasn't what she actually wanted. But I knew what she needed as she is a book worm and has magazines n books strayed everywhere. She also has no intent on getting rid of them no time soon. Needless to say it had to grow on her (she wasn't too thrilled at first). Now that thing is everywhere and I don't haveto live with magazines everywhere taking up space.  Afterward I bought an hd+. We've been more than happy with our decision.","4.0","High stakes bet.","1365033600","04 4, 2013"
"A2FPGZXBPCLMMM","1400532655","Marsha ""oufootballfan""","3","3","The ColorNook was a great device when they first put it out at the end of 2010. However, it is incredible with the new upgraded software that came out at the end of April 2011. You can do email, there are apps, videos are super!!! And there is flash. I also like the fact that I can adjust the brightness of the screen to prevent eyestrain.You can have multiple email addresses on the email account, which is great for me as I have 3 separate email addresses. In an effort to protect my computer from emailed viruses, I am opening my email on my Nook. That way if a virus sneaks in, it takes out a less expensive device than my computer.I also like the idea of being able to subscribe to magazines that are photo intensive and I can actually see the pictures in color.That said, I still like my Kindle ereaders very much for reading books.","5.0","Incredible with the software upgrade","1304899200","05 9, 2011"
"A146H9ZF0SNKLW","1400532655","M. D. Young","10","10","The Nook Color is OK as an e-book reader and the apps Barnes and Noble offer are OK, but I installed a 16gb SD card with the Android OS and this thing is smokin.  I can watch Netflix, listen to local radio stations and you can get any of the apps in the world, not the just few Barnes and Noble offer.","5.0","It has to be rooted","1308528000","06 20, 2011"
"AOY9SZTMNQWAW","1400532655","Mercedes","3","10","I bought the Nook color after using the original Nook wifi to read a few books.  I'm sure like many people I was drawn to the ""color"" of the screen.  It is crystal clear, it's great for books with drawings or art in them.  Really brings it to life.  This is about all I've really liked.What I don't like is its heavy.  Compared to the original Nook and the Kindle it's a heavy monster.  The screen glares with everything.  I hate seeing myself in the screen when I'm trying to read.  The touchablilty of the screen is 100 times better than the b/w Nook.  It doesn't turn when you turn the Nook itself, even though you have the screen adjustment feature turned on.  Did I mention it was heavy?  Also I took it outside and yes I adjusted the brightness all the way up.  However, I could not read the screen with my sunglasses on even at its brightest setting.  It's like my Iphone, can't see the screen in sunlight.  This is the part that frustrated me the most.  Also the lighted background of the reading screen seemed to make my eyes excessively tired after long periods of reading.  The battery life is pretty short too.  Overall, I wouldn't recommend this ereader.  Get the Kindle, you'll be much happier and it's cheaper.  Also Kindle books don't charge tax to buy them like Nookbooks.","2.0","Get a Kindle Instead","1306627200","05 29, 2011"
"A23K0A6DL5HQQ3","1400532655","MG","3","3","I bought a refurbished Nook Color a few months ago as well as a dual-boot android Micro-SD card (from eBay).  This is by far the best value tablet I've found anywhere!  NC is well made, arrived in like-new condition, reliable, responsive and by booting to full Android (with the dual-boot micro-SD) it is a real tablet with full access to the Android market. Only cons are lack of microphone or camera, but for a total cost of &lt;$180 it's awesome!  Good battery life, beautiful screen, responsive and a really excellent reader (especially in low light - but the screen can be made very bright for daytime use).  I also have a Kindle keyboard which I love for daytime reading but the NC works in the evenings in a darkened room and does all the other things a tablet can do.  Just NC on a holiday trip and left my laptop behind!  NC was perfect for email, RSS, games and reading, including pdf books and Netflix movies.  If you have an Android phone, using this is the same with a much better screen.  It's a really good tablet as is, but with the dual-boot MSD card it is an awesome deal!","5.0","Excellent value tablet (with dual-boot card)","1325462400","01 2, 2012"
"A13OA6RAGTF183","1400532655","M. Prince ""No second chances""","5","5","I went into the tablet market for two reasons: (1) I read mostly inside in the evenings and was tired of needing a book light for the e-ink reader and (2) I wanted to consolidate my travel electronics from phone + ereader + notebook.  The prices of straight tablets were outrageous to me when my primary purpose was to eliminate taking the laptop along to be able to review email and do moderate web browsing on a decent sized screen (the phone was way too small).  After reading several reviews and recommendations, I settled on a used Nook Color for both price and performance.  I have not been disappointed.  I have rooted my device for a full blown Android experience and a far superior web browser but rooting is not needed for the basics. I'm just someone who likes to tinker.Everyone needs to understand, this is an e-reader first and a tablet second even when rooted.  At $200, you cannot expect what you would get with a $500-$600 device.  But, it does what it is intended to do quite well.  At 7 inches the screen is comparable size to most e-readers and that was important to me for portability.  I simply swapped the e-ink reader for the Nook Color and it still fit perfectly in my purse.  The Nook Color is also really good for reviewing emails and smooth web browsing.  My rooted device has an overclocked processor so I have no problems with speed.  It's perfect for quickly reaching out to the web to check the latest news, weather, etc. and then get right back to reading my books.  I haven't had many problems running other Android tablet applications and have found that the problems I have had seem to be common problems with the applications themselves.If you want a premium e-reader, this is a super nice product at a great price.  If you're looking for a budget tablet without all of the bells and whistles (camera, gps, microphone) but that will handle the basics of email, web browsing, Netflix, Hulu Plus, and other consumption tasks, this is more than adequate and enjoys much more favorable reviews than similarly priced tablets (with the exceptions of the Kindle Fire and its own successor the Nook Tablet).  The bottom line with this little marvel is to keep your expectations in line with what you're paying for and what you're not paying for. If you expect a $200 version of the standard bearer (i.e IPad), then you'll be very happy.  If, however, you're expecting a $200 equivalent, then look elsewhere.","4.0","Great as a backlit ereader and more than adequate as a tablet","1324512000","12 22, 2011"
"A1OPS8Q346ZPRV","1400532655","M. P. Wills","2","10","I have a Amazon Kindle E-reader and few hundred books and was wondering ifthe ""Nook"" works on the same book format (mobi) as the kindle.  I Emailed a friend last night and he wrote back this morning  saying his Nook was dead in the water (it can happen with any of them)  What was funny was he said he wrote a review on the Nook  and said that he purchased a Color Nook and have enjoyed it for many years. Then one day it stopped working so he called customer service and was transferred to some foreign country where the woman could not speak English well,  so he asked to speak to another. Next a man came on who spoke worse that the woman so he asked if there was another person. When talking to the next person he was rude so he  asked customer service if he  could sent it in for repair.  The Nook Rep.  had gotten mad and said sure sent it back to North Korea and hung up the phone.  He said he  sent a number of Emails and they didn't  respond or when they did they say read the manual.  So John the Nook is great until you need service but to answer your question I can't open mine  to see the format so you may have to go by a Barnes and Nobel and ask them. You may need to hurry as Barnes and Nobel books stores may be closing the doors soon. Most everyone is switiching over to the E-readers.","1.0","Send it back to North Korea","1335744000","04 30, 2012"
"A3V1YKHR8W22X2","1400532655","M. Sims ""m.sims""","0","0","I was looking for a e-reader for our 13 year old's birthday this past October.  After researching the popular e-readers i.e. the Kindle Fire, I went with the Nook Color for one simple reason; the ability to Root it and turn it into an Android tablet, for a lot less! (It also takes a macroSD card). While you can find the Kindle rooted too, I found the Nook Color rooted was more readily available and more affordable. Since I was purchasing for a teen I  did not want to get a new or more expensive model.We purchased one that was already rooted to cyanogenmod 7.  You can also purchase an macro SD card here or on Ebay that is rooted for you if you already own a Nook Color.We connected it to our home wi-fi and Viola, she can do everything i.e. text free, download games and unlimited apps from the Market. The rooted Nook Color can do everything a tablet can do except for make or receive phone/video calls.Note, all rooted Nook Colors are not the same version.  We purchased one for our son for this Christmas and I did not notice it was not cyanogenmod 7.  This is relevant as it did not possess full access to all of the apps on the Google Play (or Android market) as our daughter's does.  You can update the Root software and I did that but I did not notice a change in its ability to download the other apps. But honestly, I was tired at that point and gave it to our son on Christmas as it was good otherwise and I doubt he would notice. LolThis model is perfect for my teens, but I am thinking about the Kindle Fire HD for myself because it has a good camera and I love photography.P.S. I also purchased a silicone case in yellow and it brightens up the dark tablet a lot.  (I purchased both Nook Color e-readers used for $66 and $87 each on Ebay.)","4.0","Turn your Nook Color into a Tablet!","1356825600","12 30, 2012"
"A712TJ5820FAY","1400532655","Neil Eisenwasser","0","0","this was a life saver for me after my wifes operation it kept her occupied we still have it and she loves great investment","5.0","nook","1355356800","12 13, 2012"
"A2MBKEPPUSAVUS","1400532655","Niecy","0","0","I don't know why people make fun of these I just happen to love mine. It's very versatile, easy to use, you can add more space, and it's not too big. And it seems like they are getting huge now. I get hours of enjoyment out of it from reading, doing puzzles, playing games and listening to music. And mine is used!","5.0","Old But Good","1390003200","01 18, 2014"
"A341HCMGNZCBIT","1400532655","Ordinary guy","3","3","I'm sure a lot of other potential E-Book wanna-be owners are wondering which one to buy. I was ready to order a Kindle, sight unseen, because anything that sells that well with so many rave reviews has to be good. Then I went to a local ""big Box"" store that carries the Kindle and the NookColor and seeing the fantastic color screen of the Nook sold me on that one.  Nothing against the Kindle but the NookColor brings childrens books (I have a 4yo granddaughter) and magazines to life.The Nook has a few quirks but none are deal breakers.  If you can, take one for a test drive.","5.0","The color screen sold me","1302048000","04 6, 2011"
"AKLVJGUVQ0ZP1","1400532655","panton41","1","1","I bought the Nook Color for its intended role as an ebook reader. I have a Kindle DX but it has trouble with many of the tabletop RPG PDFs I throw at it and the 4GB is a tad small to hold my 14GB collection. The built-in PDF reader is worthless, slow to open files the Kindle DX had no trouble with and wouldn't even turn pages. I jail broke it, install a mostly vanilla image of Froyo and installed Adobe Acrobat and from there it shined. Page turning and navigation was a breeze and it complimented (read not-replaced) the Kindle DX quite well.It's a tad small for anything more in-depth than book reading and Angry Birds. Even casual web browsing can be a pain and it's place as a bastard hybrid of a phone OS on a 7"" tablet form factor means it has the worst of both worlds. Maybe once (if?) Android tablets take off we'll see mobile pages more suited to them. The huge up side is that it fits perfectly in a large coat pocket and looks sleek enough to make you look cool removing it from the pocket of an aviator jacket.In the end it spends most of its time sitting on a shelf collecting dust. It'll probably end up a gift for someone who doesn't mind lower-end electronics. These days while the Kindle Fire looks good I'm waiting on the market to mature and Windows 8 tablets to ship before I go looking again.","3.0","It's passable once jail broken","1321142400","11 13, 2011"
"A160H0YEDV1DA0","1400532655","PC","7","7","A syndicated consumer advocate has a saying: ""I am willing to pay less for less.""  So am I.  I actually bought the Nook Color (NC) more for its tablet features than its e-book features.  I considered several tablets for at least double the price, but when the new Android OS was released for the NC, I decided to try it out.  I personally have not been disappointed.Here is what it doesn't have: camera, USB accessory support, fast processor, robust app forum, 3G model, and long battery life.  But as I said I am willing to pay less for less.  I primarily wanted it for basic web browsing (with Flash capability), movie playback, e-mail capability, and e-book capability.My experience has been great so far - I have had my NC for about six weeks.  I personally have had no problem with the web browser and it has met all of my needs.  Movie viewing has been fine and I have had no problems viewing them.  I use Handbrake to convert movies/videos to a format for the NC, and it works great.  I have several e-mail accounts I use for personal and business purposes, and the POP3 support the NC offers is perfect.  I am no longer tied to my PC, laptop, or confined to the small screen of a mobile phone.  As for the e-book reader, it's great as should be expected (My 8 year old daughter actually uses it for reading more than me.  I download books from the library for her, and she loves it.)  The notation, highlighting, and other reading tools are fine and it also has several options to customize the font and background color as well as the font size.Other reviewers have commented about crashes, but I have not had a single crash yet.  And I also don't think the stock Android OS is bad at all, but with this being my first experience with a tablet and Android OS, my expectations may have been lower than normal.  I am also hoping that the app market will improve over time.  I know I could root the OS, but for the time being I will just stick with what it came with.  To sum it up, I got what I paid for and am very happy (so far) with my NC","5.0","Nook Color","1306540800","05 28, 2011"
"A1BZ18U2EF4FAI","1400532655","PD","3","3","Purchased the Nook Color over a month ago.  I have been reading alot more since I got it , as it's so convenient to take everywhere.  I have not had any issues reading in the car on sunny days.  I also like the ability to read at night in my bed without any lights on, thus minimizing chances of waking up the wife.  The screen is very sharp and easy to read.  Magazines look awesome on the Nook Color and it's so much more convenient than having a stack of magazines clutter up the house.  I do not think it would be easy to read on the beach under direct sunlight, but it will be fine if you are under an umbrella (which is what I do when at the beach, as I'm cancer phobic). Wi-fi connection is automatic , seamless.  The web browser is better than I expected - and I use it often to read online newspapers and check email (way better than the Kindle's browser).There is to be a sofware upgrade in the next month or so which will enhance the NC even more.  Or you can root it yourself to turn it into a full blown tablet (at half the price of the Galaxy tablet!)The only drawback is the weight of the NC - it weights about the same as a hard cover book (though easier to hold than a hard cover book).","5.0","Awesome reader - tablet","1295481600","01 20, 2011"
"A25UWYG38UIHF6","1400532655","Pedro Uno ""Pedro Uno""","0","2","The on-off button is located so that you will frequently turn off tbe machine by accident. The power button should be recessed. Same for volumn control.","3.0","ergonomics","1334966400","04 21, 2012"
"A1LZ2BZTMFPGI2","1400532655","Peggy Sue Wilburn","0","2","exactly what my daughter wanted.  she is more than tickled with this reader.  She will use it for hours and hours","5.0","nook","1362096000","03 1, 2013"
"ALA8RE2HDEVIK","1400532655","Petes","3","8","i bought this with my brother for Father's Day. I tried to help him use the product thinking that i'm a reasonably educated person.The main problem that we had was trying to read Google ebooks in pdf format. I tried different methods. Downloading directly didn't work. And they will tell you this too as their help desk told me. And downloading it from a pc and transferring it.Even after going to a Nook kiosk, they were unable to figure it out and they even called tech support. Apparently they just don't work.This whole process of trying to get pdf ebooks to work was soo frustrating.Other huge negatives. Not very responsive and poor battery life for something that doesn't doo much for you and isn't that simple to use.My advice. Get a refurbished iPad. You'll be happier for the small price premium over a nook color. It does so much more and is worth the price.","2.0","Why would you get this.","1308700800","06 22, 2011"
"AFM9LKET50RZ4","1400532655","Rajendra S. Gondhalekar","12","12","I was instantly the hero for my wife this Christmas, when I surprised her with a nook color under the tree. The device has great aesthetics, with a 7 inch IPS LCD display that is one of the most pleasing I've ever laid my eyes on, a thin and sleek profile, wonderful packaging, and nice support from Barnes and Noble, but that as Paul Harvey would say is only the beginning, this review is about the rest of the story.  At first glance this appears like just another eReader, but with a color screen for magazines and children's books swapped in for the normal eInk, but there is something different lurking beneath.  This device runs android 2.1 under the hood, heavily modified as it may be out of the box, and with that choice of operating system comes a potential access a world of hackery that is well beyond the reach of any other eReader.  In order to access this world you need to be willing to educate yourself a bit and root this device.  The process is actually quite simple (go to XDA-Developers forums or nookdevs.com Nook Color portal to read about it), and despite the dire warning disclaimers quite foolproof, and fully reversible (just in case you need warranty service).Once rooted, the device gains access to android market, where you can get thousands of apps, games, and tools for free (legally), or for a small purchase price.  Compared to the currently empty nook app store, the android market is bursting with exciting activity.  A rooted nook color gets access to the kindle app, so you can basically read all your amazon purchases on this device too.  Sony Reader app is coming soon from what I've heard, so you are probably going to get support for that store too.  Tied to the Kobo ecosystem, to borrow a phrase, there is an app for that.  Emulators for old game consoles are working nicely.  Playing Angry Birds on a 7 inch tablet is so much more fun than on a tiny 4 inch phone.  Stock browser lacks pinch to zoom, download Dolphin HD, and there you go.  Can't put app shortcuts and widgets on the home screen, home switcher and one of the freeware launchers (ADW is pretty nice) got your back.  A rooted nook color becomes something of a worthy competitor to the much more expensive iPad and Galaxy Tab.  Unlike real android phones and tablets, this does lack the physical menu, back, and search buttons, but a software softkey is installed upon rooting, so there are functional on-screen virtual equivalents to do the job.Don't get me wrong, there are some things that won't work, as nook color lacks a 3G radio, camera, or GPS.  The ROM is also a heavily modified version, so some abilities have been stripped out, and won't be available until a true custom ROM is available.  But more apps a likely to work than not due to a capable processor, ample storage packed underneath, and most importantly a talented and dedicated hacking community willing to experiment with their device and then educate others.  This is still early in the development life cycle of the nook color, so their are some rough edges to the process, some things will require resorting to the command line to fix.  Considering what you get for the money, this is probably the best handheld portable device on the market today.  An instant game changer without a doubt.","5.0","A great device if you are willing to hack a bit","1293408000","12 27, 2010"
"A2ZWPLINHIK3DS","1400532655","Randall J. Spychalla","0","0","Once I replace it's crippled version of Android OS, and replaced it with a Cyanogenmod version of Android, I found the tablet to be very capable. The only negative is that it is a little on the heavy side.","4.0","Good for the money","1389571200","01 13, 2014"
"A1GWS2NJ324IY1","1400532655","RichardNYC","5","12","I finally was convinced that I could enjoy an eBook reader, did my research, and settled on the Nook Color.  My goal was to be able to carry a few books around for pleasure, maybe even some business documents.  Even though I have an iPhone, I thought I would diversify and go after an Android based platform.  I figured that even if I decided to go with the iPad eventually I could use the Nook app on the iPad to read the books that I've bought.After a few weeks of using it, I'm close to handing it over to the kids or jailbreaking it for experimentation with Android, and getting an iPad.1) The quality is low.  The software is buggy, ironically one of the buggiest parts is trying to buy a book, where it more often than not hangs after a purchase with the download in limbo.  The battery charge socket seems to be flakey, so that often the unit gets confused about whether it is charging or now.2) Can't buy books when you're outside the US.  So, on an international business trip - when it'd be nice to pick up a few books for the plane or to pass time in a cafe - one can't buy a book.  That sucks.3) Although in theory I could load a bunch of PDF documents onto it for reading, the display is too small for them.  The interface for PDF documents, in terms of adjusting fonts, scrolling, is very limited.  Device is useless for this.4) The book selection is slim.  I don't think my tastes are that obscure, but I'm not interested in the mass market.  Forget pulling out old sci fi classics.  Forget getting a textbook.  And I find that some of the books that I would like to read are available for the Kindle but not the Nook.5) The iPhone Nook app is super buggy.  In theory it should let me sync, get my books on the iPhone too.  But the iPhone app just hangs and doesn't sync to my account, even after a reinstall.  If you read the reviews of the Nook app on the app store, they're all saying this.6) The App selection is slim.  Email doesn't work with outlook and there's no VPN support.Better to just get an iPad, clearly.","2.0","It's just OK","1305849600","05 20, 2011"
"A2JPY5OA6FSW0T","1400532655","Rissa2207","1","1","I absolutely LOVE LOVE LOVE my Nook Color. One of the main reasons I'm so happy with it is because I purchased the micro SD card that turns your Nook from an e-reader into an Android tablet. It works perfectly! Now I can enjoy the Nook ebooks but also have access to all the Android apps and features.","5.0","Love it","1332547200","03 24, 2012"
